,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name,Teff_err,logg_err,Fe_H_err
215,LP 404-062,3.8633749999999996,19.77186111111111,M4.0V,3336,5.019999980926514,0.07999999821186066,Pass2018,51.0,0.07,0.16
216,Gl680,263.80673612,-48.68086779,M2.0,3578.0,4.82,-0.15,Mald2020,68.0,0.05,0.09
217,GJ 3836,213.82075,45.0148,dM3.0,3480,4.909999847412109,0.03999999910593033,Schw2019,51.0,0.07,0.16
218,GJ3014,3.41130073,80.66578925,M1.5,3692.0,4.79,-0.19,Mald2020,69.0,0.04,0.09
219,Gl388,154.90117001,19.8700039,M3.5,3427.0,4.83,0.11,Mald2020,68.0,0.08,0.1
220,NLTT4188,19.0422132,60.153563500000004,M0.5,3810.0,4.7,-0.06,Mald2020,69.0,0.05,0.09
221,HD039801,88.79291666666666,7.407055555555556,M2Iab,3550,0.0,0.029999999329447746,MILES1,0.0,0.0,0.0
222,Ross 1041,223.45599999999996,35.60980555555556,M3.5V,3375,5.0,0.029999999329447746,Pass2018,51.0,0.07,0.16
223,BD+25 3173,254.37266666666662,25.765722222222223,M1.0V,3734,4.78000020980835,-0.07999999821186066,Pass2018,51.0,0.07,0.16
224,GJ 1105,119.55292,41.3037,dM3.5,3367,5.019999980926514,-0.009999999776482582,Schw2019,51.0,0.07,0.16
225,RX J1659.1+2058,254.61791666666662,20.995166666666666,M3.5V,3364,5.059999942779541,-0.15000000596046448,Pass2018,51.0,0.07,0.16
226,Ross 730,286.5982916666666,20.860805555555558,M2.0V,3532,4.949999809265137,-0.20999999344348907,Pass2018,51.0,0.07,0.16
227,BD+00 4810,330.3366666666666,1.321388888888889,M0.5V,3914,4.690000057220459,0.05000000074505806,Pass2018,51.0,0.07,0.16
228,GJ 1289,355.5816666666666,36.44747222222222,M4.0V,3247,5.099999904632568,-0.05000000074505806,Pass2018,51.0,0.07,0.16
229,GJ3117,27.9630518,64.43497836,M2.5,3566.0,4.79,-0.06,Mald2020,68.0,0.05,0.09
230,GJ488,192.68152836,-0.76812974,M0.0,3925.0,4.6,-0.03,Mald2020,66.0,0.07,0.1
231,GJ1009,5.48351984,-31.40605896,M2.0,3662.0,4.73,0.01,Mald2020,68.0,0.04,0.09
232,G 203-042,255.75354166666665,51.43080555555555,M4.5V,3237,5.079999923706055,0.05999999865889549,Pass2018,51.0,0.07,0.16
233,G 066-037,222.92699999999996,12.456527777777778,M2.0V,3560,4.880000114440918,-0.05000000074505806,Pass2018,51.0,0.07,0.16
234,HD042543,93.07958333333332,22.9085,M1Ia-ab,3614,0.0,-0.41999998688697815,MILES1,0.0,0.0,0.0
235,BD+18 3421,264.2962083333333,18.597694444444443,M1.0V,3654,4.880000114440918,-0.2199999988079071,Pass2018,51.0,0.07,0.16
236,HD 122303,210.05266666666665,-2.575222222222222,M1.0V,3719,4.769999980926514,-0.029999999329447746,Pass2018,51.0,0.07,0.16
237,GJ821,317.32261457,-13.30250532,M1.5,3519.0,4.92,-0.36,Mald2020,68.0,0.05,0.09
238,TYC 777-141-1,113.50779166666665,14.800333333333334,M3.0V,3435,5.0,-0.09000000357627869,Pass2018,51.0,0.07,0.16
239,1RXS J050156.7+010845,75.48608,1.14525,dM4.0,3225,5.130000114440918,-0.15000000596046448,Schw2019,51.0,0.07,0.16
240,StKM 1-852,155.8712083333333,12.037944444444443,M2.0V,3488,4.949999809265137,-0.10000000149011612,Pass2018,51.0,0.07,0.16
241,Gl729,282.4556825,-23.8362371,M3.5,3364.0,4.93,0.05,Mald2020,67.0,0.1,0.1
242,HD119228,205.1844583333333,54.681638888888884,M2III,3661,1.5499999523162842,0.30000001192092896,MILES1,0.0,0.0,0.0
243,GJ 3452,113.84116,54.84971,dM2.0,3520,4.940000057220459,-0.1599999964237213,Schw2019,51.0,0.07,0.16
244,GJ361,145.29316821,13.20956246,M2.0,3619.0,4.79,-0.13,Mald2020,68.0,0.04,0.09
245,LHS543,350.40603492,17.29038669,M4.0,3339.0,4.93,0.16,Mald2020,69.0,0.11,0.09
246,G108-21,100.54664101,3.58128508,M3.5,3421.0,4.85,0.09,Mald2020,68.0,0.08,0.09
247,HD042474,92.98437499999999,23.207055555555556,M2Iabpe...,3789,0.699999988079071,-0.36000001430511475,MILES1,0.0,0.0,0.0
248,GJ 3356,83.71715,13.87964,dM3.5,3421,4.980000019073486,-0.009999999776482582,Schw2019,51.0,0.07,0.16
249,BD+52 857,69.10779166666666,52.85991666666667,M0.0V,4034,4.679999828338623,-0.09000000357627869,Pass2018,51.0,0.07,0.16
250,Ross 992,213.66112499999994,45.08791666666667,M3.0V,3456,4.940000057220459,0.0,Pass2018,51.0,0.07,0.16
251,Gl 912,358.91576,-6.1426,dM2.5,3694,4.710000038146973,0.18000000715255737,Schw2019,51.0,0.07,0.16
252,Ross 104,164.80104166666663,22.917833333333334,M2.5V,3500,4.940000057220459,-0.10000000149011612,Pass2018,51.0,0.07,0.16
253,GJ2128,259.17075414,8.05839002,M2.5,3522.0,4.88,-0.26,Mald2020,68.0,0.05,0.09
254,Gl514,202.49910704,10.37716245,M1.0,3730.0,4.76,-0.14,Mald2020,68.0,0.04,0.09
255,HD132933,225.4538333333333,-0.14030555555555554,M0.5 IIb,3660,0.699999988079071,0.0,MILES1,0.0,0.0,0.0
256,HIP 97051,295.85557,10.08951,M0,4200,4.699999809265137,-0.1899999976158142,Yee2017,60.0,0.05,0.05
257,GJ1232,287.46197209,17.66844676,M4.0,3342.0,5.01,-0.11,Mald2020,69.0,0.11,0.09
258,Gl203,82.00063083,9.64393185,M3.5,3325.0,5.08,-0.22,Mald2020,69.0,0.12,0.09
259,Gl876,343.31971796,-14.26369539,M4.0,3356.0,4.93,0.07,Mald2020,69.0,0.1,0.09
260,HD095578,165.45695833333332,-2.4845833333333336,M0III,3700,1.2200000286102295,-0.23000000417232513,MILES1,0.0,0.0,0.0
261,BD+45 2743,278.7147499999999,45.731972222222225,M0.5V,3915,4.690000057220459,0.05000000074505806,Pass2018,51.0,0.07,0.16
262,GJ16,4.56912469,10.20278852,M1.5,3679.0,4.78,-0.16,Mald2020,68.0,0.04,0.09
263,Gl54.1,18.12765323,-16.99898925,M4.0,3295.0,5.14,-0.24,Mald2020,68.0,0.13,0.09
264,Gl 338A,138.5949,52.68661,dM0.0,4024,4.679999828338623,-0.05000000074505806,Schw2019,51.0,0.07,0.16
265,GJ 1156,184.7475,11.12605,dM5.0,3115,5.150000095367432,-0.019999999552965164,Schw2019,51.0,0.07,0.16
266,HD 1326B,4.60624,44.02712,M3.5Ve,3218,5.070000171661377,-0.30000001192092896,Yee2017,60.0,0.05,0.05
267,HD 285968,70.50195833333333,18.92313888888889,M2.0V,3582,4.880000114440918,-0.07999999821186066,Pass2018,51.0,0.07,0.16
268,BD-07 4156,239.75716666666662,-8.208555555555554,M1.0V,3644,4.860000133514404,-0.15000000596046448,Pass2018,51.0,0.07,0.16
269,HD216131,342.5008,24.60158,M2III,4986,2.740000009536743,-0.07999999821186066,Soub2008,140.0,0.0,0.21
270,Gl176,70.73239717,18.958165100000002,M2.0,3612.0,4.74,0.04,Mald2020,68.0,0.04,0.09
271,G 080-021,56.84725,-1.97221,dM3.0,3411,5.03000020980835,-0.17000000178813934,Schw2019,51.0,0.07,0.16
272,Wolf 636,256.09066666666666,-5.078111111111111,M1.5V,3631,4.820000171661377,-0.009999999776482582,Pass2018,51.0,0.07,0.16
273,Gl 213,85.53861,12.48934,dM4.0,3311,5.050000190734863,0.009999999776482582,Schw2019,51.0,0.07,0.16
274,GJ 1119,135.13532,46.58642,dM4.5,3228,5.099999904632568,-0.019999999552965164,Schw2019,51.0,0.07,0.16
275,G 077-046,50.249916666666664,-6.730444444444444,M2.0V,3552,4.909999847412109,-0.12999999523162842,Pass2018,51.0,0.07,0.16
276,GJ2,1.29537157,45.78656654,M1.0,3709.0,4.76,-0.14,Mald2020,68.0,0.04,0.09
277,Wolf 926,323.57462499999997,51.466861111111115,M3.0V,3484,4.920000076293945,0.0,Pass2018,51.0,0.07,0.16
278,HD147923,245.40095833333334,56.87708333333333,M...,3600,0.800000011920929,-0.1899999976158142,MILES1,0.0,0.0,0.0
279,GJ 1263A,326.66843,-0.17327,dM4.0,3352,5.03000020980835,0.019999999552965164,Schw2019,51.0,0.07,0.16
280,Gl12,3.95517662,13.55619956,M3.0,3387.0,5.01,-0.29,Mald2020,68.0,0.09,0.09
281,HD079211,138.60333333333332,52.68636111111111,M0V,3769,4.710000038146973,-0.4000000059604645,MILES1,0.0,0.0,0.0
282,GJ3822,210.58177101,13.68963533,M0.5,3832.0,4.7,-0.12,Mald2020,69.0,0.05,0.09
283,DS Leo,165.44641666666666,22.05313888888889,M1.0V,3896,4.690000057220459,0.03999999910593033,Pass2018,51.0,0.07,0.16
284,Wolf 230,76.72241666666665,17.961277777777777,M3.0V,3432,5.019999980926514,-0.20000000298023224,Pass2018,51.0,0.07,0.16
285,NLTT 11633,55.476375,45.85458333333334,M4.0V,3338,5.079999923706055,-0.20000000298023224,Pass2018,51.0,0.07,0.16
286,GJ694.2,266.389694,46.8553622,M0.5,3848.0,4.72,-0.19,Mald2020,69.0,0.06,0.09
287,Gl682,264.26527385,-44.3192136,M4.0,3349.0,4.95,0.05,Mald2020,69.0,0.11,0.09
288,rho Cnc B,132.92749999999998,28.376083333333334,M4.5V,3307,5.03000020980835,0.12999999523162842,Pass2018,51.0,0.07,0.16
289,HD 36395,82.66824999999999,-3.6975833333333337,M1.5V,3894,4.639999866485596,0.25,Pass2018,51.0,0.07,0.16
290,2MASS J05363846+1117487,84.16026,11.29688,dM4.0,3315,5.079999923706055,-0.14000000059604645,Schw2019,51.0,0.07,0.16
291,Gl880,344.1450197,16.55343159,M1.5,3741.0,4.7,0.02,Mald2020,68.0,0.04,0.09
292,GJ 3685A,176.91978,0.25558,dM4.0,3256,5.099999904632568,-0.10000000149011612,Schw2019,51.0,0.07,0.16
293,HD 275122,49.27524999999999,38.19163888888889,M1.5V,3854,4.659999847412109,0.20000000298023224,Pass2018,51.0,0.07,0.16
294,GJ 1097,111.99099999999999,-3.2680555555555557,M3.0V,3458,4.949999809265137,-0.019999999552965164,Pass2018,51.0,0.07,0.16
295,Gl 875,342.58093,-7.09011,dM0.5,3904,4.71999979019165,-0.10000000149011612,Schw2019,51.0,0.07,0.16
296,StKM 1-2065,343.80241666666666,17.72497222222222,M1.0V,3824,4.699999809265137,0.07000000029802322,Pass2018,51.0,0.07,0.16
297,LP 560-027,216.88799999999995,5.387888888888889,M3.0V,3455,4.960000038146973,-0.029999999329447746,Pass2018,51.0,0.07,0.16
298,HD168720,275.07462499999997,21.961305555555555,M1 III,3810,1.100000023841858,0.0,MILES1,0.0,0.0,0.0
299,GJ884,345.06717699,-22.52434762,M0.0,3832.0,4.66,0.14000000059604645,Mald2020*,69.0,0.15,0.0
300,Gl433,173.86228087,-32.539967499999996,M2.0,3625.0,4.8,-0.15,Mald2020,68.0,0.04,0.09
301,StKM1-650,112.90060622,62.01986787,M0.0,3897.0,4.65,-0.1,Mald2020,70.0,0.07,0.09
302,RBS 365,42.97541,22.45832,dM4.0,3344,5.03000020980835,0.029999999329447746,Schw2019,51.0,0.07,0.16
303,HD 229793,282.78299999999996,16.561222222222224,M0.0V,3884,4.710000038146973,-0.019999999552965164,Pass2018,51.0,0.07,0.16
304,GJ83.1,30.05398414,13.05195036,M4.0,3346.0,4.96,0.02,Mald2020,69.0,0.11,0.09
305,GJ685,263.89366081,61.68156294,M0.5,3813.0,4.71,-0.12,Mald2020,69.0,0.05,0.09
306,GJ 513,202.14216666666667,11.517555555555557,M3.5V,3431,4.960000038146973,0.03999999910593033,Pass2018,51.0,0.07,0.16
307,Gl382,153.07361848,-3.74566496,M2.0,3660.0,4.73,0.02,Mald2020,68.0,0.04,0.09
308,Ross 271,332.68549999999993,18.347749999999998,M2.0V,3554,4.900000095367432,-0.10000000149011612,Pass2018,51.0,0.07,0.16
309,GJ 3380,90.62164,49.8656,dM5.0,3145,5.150000095367432,-0.05999999865889549,Schw2019,51.0,0.07,0.16
310,HIP 60093,184.85038,28.38237,M0.5Ve,3993,4.670000076293945,0.46000000834465027,Yee2017,60.0,0.05,0.05
311,G141-29,280.687411,13.90464682,M4.0,3417.0,4.86,0.07,Mald2020,68.0,0.08,0.09
312,Wolf 953,329.16258333333326,8.061111111111112,M1.5V,3858,4.619999885559082,0.3400000035762787,Pass2018,51.0,0.07,0.16
313,NLTT53166,332.82063011,41.01523088,K7.5,3868.0,4.67,-0.1,Mald2020,69.0,0.06,0.09
314,RX J0506.2+0439,76.55386,4.65755,dM4.0,3320,5.059999942779541,-0.03999999910593033,Schw2019,51.0,0.07,0.16
315,GL 250B,103.07521,-5.19006,M2.5V,3481,4.760000228881836,0.14000000059604645,Yee2017,60.0,0.05,0.05
316,GJ 3649,168.16238,18.93484,dM1.5,3645,4.860000133514404,-0.14000000059604645,Schw2019,51.0,0.07,0.16
317,BD+35 2439,200.06025,34.36130555555556,M1.0V,3732,4.760000228881836,-0.009999999776482582,Pass2018,51.0,0.07,0.16
318,Gl 720A,278.82663,45.74404,dM0.5,3932,4.679999828338623,0.05999999865889549,Schw2019,51.0,0.07,0.16
319,LSPM J0422+1031,65.63328,10.52189,dM3.5,3445,4.949999809265137,0.0,Schw2019,51.0,0.07,0.16
320,G 172-030,14.038208333333332,44.99938888888889,M3.0V,3425,4.989999771118164,-0.05000000074505806,Pass2018,51.0,0.07,0.16
321,Gl 232,96.17202,23.43304,dM4.0,3237,5.110000133514404,-0.07000000029802322,Schw2019,51.0,0.07,0.16
322,HD 095735,165.835875,35.98147222222222,M2V,3739,4.960000038146973,-0.20000000298023224,STELIB,0.0,0.0,0.0
323,GJ731,282.96326506,16.58328191,M0.0,3845.0,4.71,-0.16,Mald2020,69.0,0.06,0.09
324,TYC2703-706-1,319.64065428,30.24295005,M0.5,3822.0,4.61,0.17,Mald2020,70.0,0.05,0.09
325,GJ1030,16.67296462,15.27280275,M2.0,3652.0,4.76,-0.06,Mald2020,68.0,0.04,0.09
326,GJ 1236,290.3104166666667,7.008916666666667,M3.0V,3369,5.050000190734863,-0.1599999964237213,Pass2018,51.0,0.07,0.16
327,2M J21124559-0719558,317.97774999999996,-7.398583333333334,M3.5V,3471,4.960000038146973,-0.07000000029802322,Pass2018,51.0,0.07,0.16
328,Gl551,217.42893801,-62.67949189,M4.5,3306.0,5.05,-0.04,Mald2020,67.0,0.12,0.09
329,RX J0916.1+0153,139.04242,1.88579,dM4.0,3306,5.079999923706055,-0.10000000149011612,Schw2019,51.0,0.07,0.16
330,HD167006,272.97566666666665,31.40533333333333,M3 III,3640,0.699999988079071,0.0,MILES1,0.0,0.0,0.0
331,Gl693,266.64263979,-57.31904446,M3.0,3391.0,4.97,-0.18,Mald2020,68.0,0.09,0.09
332,GJ119A,44.14343631,55.43724978,M1.0,3776.0,4.72,-0.08,Mald2020,69.0,0.05,0.09
333,GJ1057,48.34548968,4.77481772,M4.0,3394.0,4.94,-0.09,Mald2020,68.0,0.09,0.09
334,LP 427-016,138.51327,19.66827,dM3.0,3493,4.949999809265137,-0.10000000149011612,Schw2019,51.0,0.07,0.16
335,GJ 708.3,273.8712499999999,1.51525,M3.0V,3429,5.0,-0.10000000149011612,Pass2018,51.0,0.07,0.16
336,Gl674,262.16643983,-46.89519257,M2.5,3462.0,4.89,-0.16,Mald2020,68.0,0.07,0.09
337,Gl 581,229.86178,-7.72228,dM3.0,3441,4.980000019073486,-0.07999999821186066,Schw2019,51.0,0.07,0.16
338,BD+10 1857C,130.50220833333333,9.608138888888888,M2.5V,3505,4.909999847412109,-0.009999999776482582,Pass2018,51.0,0.07,0.16
339,GJ 1235,290.2331666666666,20.829666666666668,M4.5V,3249,5.090000152587891,0.019999999552965164,Pass2018,51.0,0.07,0.16
340,2M J05050591+4414037,75.98612499999999,44.21288888888889,M5.0V,3285,5.099999904632568,-0.11999999731779099,Pass2018,51.0,0.07,0.16
341,HD163990,269.2022083333333,45.350861111111115,M6Svar,3365,0.699999988079071,0.009999999776482582,MILES1,0.0,0.0,0.0
342,GJ 671,259.84441666666663,41.725944444444444,M2.5V,3499,4.929999828338623,-0.07999999821186066,Pass2018,51.0,0.07,0.16
343,GJ272,110.81206302,46.08741262,M1.0,3773.0,4.73,-0.12,Mald2020,68.0,0.05,0.09
344,Barnards Star,269.25066666666663,4.743777777777778,M3.5V,3278,5.099999904632568,-0.11999999731779099,Pass2018,51.0,0.07,0.16
345,LHS3583,311.65444701,-81.72045721,M3.0,3436.0,4.93,-0.19,Mald2020,68.0,0.07,0.09
346,TYC2710-691-1,319.49613625,34.07504194,K7.5,3867.0,4.63,0.02,Mald2020,71.0,0.06,0.09
347,tet Boo B,216.15862499999997,51.90152777777778,M2.5V,3512,4.920000076293945,-0.07999999821186066,Pass2018,51.0,0.07,0.16
348,GJ162,62.155829000000004,33.63703684,M0.5,3759.0,4.76,-0.19,Mald2020,68.0,0.04,0.09
349,GJ4092,284.91086026,7.98725455,M0.5,3888.0,4.63,-0.01,Mald2020,70.0,0.06,0.09
350,Gl367,146.12431941,-45.77650711,M2.5,3558.0,4.8,-0.07,Mald2020,68.0,0.05,0.09
351,LHS1513,47.8967689,-38.78984355,M3.5,3413.0,4.98,-0.28,Mald2020,68.0,0.08,0.1
352,Gl 863,338.25928,9.37798,dM1.0,3669,4.860000133514404,-0.20000000298023224,Schw2019,51.0,0.07,0.16
353,GJ 1253,306.52209,58.57297,dM5.0,3189,5.110000133514404,0.05000000074505806,Schw2019,51.0,0.07,0.16
354,Ross 130,217.17879166666665,15.609694444444443,M2.0V,3633,4.809999942779541,0.0,Pass2018,51.0,0.07,0.16
355,G 015-002,225.1353333333333,5.60936111111111,M3.0V,3413,5.0,-0.03999999910593033,Pass2018,51.0,0.07,0.16
356,GJ 1013,7.695333333333333,-5.963027777777778,M3.5V,3392,5.010000228881836,-0.019999999552965164,Pass2018,51.0,0.07,0.16
357,Ross 145,280.34391666666664,31.814416666666666,M3.0V,3473,4.949999809265137,-0.05999999865889549,Pass2018,51.0,0.07,0.16
358,BD+08 4887,338.062375,9.296027777777777,M1.0V,3660,4.869999885559082,-0.2199999988079071,Pass2018,51.0,0.07,0.16
359,GJ793,307.63352294,65.44955836,M3.0,3458.0,4.9,-0.18,Mald2020,68.0,0.07,0.09
360,Gl 458A,183.08692,54.48576,dM0.0,3933,4.699999809265137,-0.029999999329447746,Schw2019,51.0,0.07,0.16
361,BX Cet,38.860749999999996,6.809472222222222,M4.0V,3326,5.03000020980835,0.03999999910593033,Pass2018,51.0,0.07,0.16
362,GJ 3379,90.0146,2.70655,dM4.0,3284,5.099999904632568,-0.11999999731779099,Schw2019,51.0,0.07,0.16
363,Gl 192,78.17594,19.66565,dM2.0,3582,4.900000095367432,-0.12999999523162842,Schw2019,51.0,0.07,0.16
364,G 183-010,268.0734583333333,16.919305555555557,M3.0V,3392,5.019999980926514,-0.07999999821186066,Pass2018,51.0,0.07,0.16
365,Wolf 294,103.43841666666665,33.28733333333333,M3.0V,3450,4.960000038146973,-0.019999999552965164,Pass2018,51.0,0.07,0.16
366,Ross 905,175.34175,26.791972222222224,M2.5V,3512,4.900000095367432,-0.019999999552965164,Pass2018,51.0,0.07,0.16
367,Gl 816,315.49434,-6.31874,dM2.5,3507,4.920000076293945,-0.07999999821186066,Schw2019,51.0,0.07,0.16
368,GJ 4367,357.63184,-9.55907,dM4.0,3347,5.019999980926514,0.05000000074505806,Schw2019,51.0,0.07,0.16
369,G 035-032,32.700374999999994,18.486833333333333,M3.0V,3428,4.96999979019165,0.0,Pass2018,51.0,0.07,0.16
370,GJ 3136,32.22343,49.44901,dM3.5,3315,5.079999923706055,-0.10999999940395355,Schw2019,51.0,0.07,0.16
371,Gl832,323.39156247,-49.00900096,M2.0,3584.0,4.8,-0.11,Mald2020,68.0,0.05,0.09
372,Gl 70,25.83408,4.32166,dM2.0,3532,4.909999847412109,-0.09000000357627869,Schw2019,51.0,0.07,0.16
373,Gl754,290.19993123,-45.55823034,M4.0,3263.0,5.17,-0.16,Mald2020,67.0,0.15,0.09
374,GJ27.1,9.99510138,-44.25321734,M1.0,3750.0,4.73,-0.09,Mald2020,68.0,0.04,0.09
375,GJ667C,259.74511327,-34.99683693,M1.0,3693.0,4.7,0.06,Mald2020,68.0,0.04,0.1
376,TYC 3529-1437-1,274.24933333333325,48.36088888888889,M2.0V,3515,4.960000038146973,-0.18000000715255737,Pass2018,51.0,0.07,0.16
377,GJ 3357,84.00033,-7.64956,dM4.0,3380,4.989999771118164,0.07999999821186066,Schw2019,51.0,0.07,0.16
378,GJ 3378,90.29602,59.59719,dM3.5,3357,5.03000020980835,-0.009999999776482582,Schw2019,51.0,0.07,0.16
379,LP816-60,313.13756964,-16.97472438,M4.0,3311.0,5.04,-0.04,Mald2020,69.0,0.12,0.09
380,GJ687,264.10791321,68.33914004,M3.5,3390.0,4.93,-0.06,Mald2020,68.0,0.09,0.09
381,Gl803,311.28971821,-31.34090048,M1.0,3755.0,4.62,-0.119999997317791,Mald2020*,69.0,0.15,0.0
382,GJ156,58.64777559,-6.82601476,M0.0,3864.0,4.63,0.20999999344348907,Mald2020*,70.0,0.15,0.0
383,BD+47 2415B,254.36049999999994,47.39227777777778,M1.5V,4300,4.679999828338623,-0.4300000071525574,Pass2018,51.0,0.07,0.16
384,TYC 2187-512-1,320.52617,22.93143,dM1.0,3705,4.829999923706055,-0.20000000298023224,Schw2019,51.0,0.07,0.16
385,GJ1224,271.88682397,-15.96307412,M4.0,3371.0,4.94,-0.01,Mald2020,66.0,0.09,0.09
386,GL 745A,286.77319,20.88804,M2.0V,3500,4.929999828338623,-0.33000001311302185,Yee2017,60.0,0.05,0.05
387,GL 908,357.30219,2.40122,dM1,3646,4.829999923706055,-0.44999998807907104,Yee2017,60.0,0.05,0.05
388,Gl 181,74.71073,49.84929,dM0.0,4022,4.650000095367432,0.09000000357627869,Schw2019,51.0,0.07,0.16
389,GJ553.1,217.75483545,-12.29609669,M3.5,3352.0,4.99,-0.08,Mald2020,69.0,0.11,0.09
390,G 192-013,89.93833333333332,59.59338888888889,M3.5V,3358,5.019999980926514,0.0,Pass2018,51.0,0.07,0.16
391,BD-07 3856,217.47987499999996,-8.576833333333333,M0.5V,4084,4.630000114440918,0.12999999523162842,Pass2018,51.0,0.07,0.16
392,GJ 3323,75.48928,-6.94621,dM4.0,3288,5.070000171661377,0.009999999776482582,Schw2019,51.0,0.07,0.16
393,BD+02 1729,114.63716666666666,2.219805555555556,M0.0V,4005,4.659999847412109,0.07000000029802322,Pass2018,51.0,0.07,0.16
394,Gl 476,188.75294,9.82849,dM2.5,3572,4.849999904632568,0.019999999552965164,Schw2019,51.0,0.07,0.16
395,NLTT 20817,135.37141666666665,8.531,M2.5V,3507,4.900000095367432,0.0,Pass2018,51.0,0.07,0.16
396,LP 446-006,251.3755,16.504083333333334,M2.5V,3505,4.920000076293945,-0.05000000074505806,Pass2018,51.0,0.07,0.16
397,Gl479,189.46756523,-52.00147818,M3.0,3496.0,4.8,0.03,Mald2020,68.0,0.06,0.09
398,HD200527,315.60083333333336,44.79097222222222,M3Ib-II:,3451,0.699999988079071,-0.03999999910593033,MILES1,0.0,0.0,0.0
399,Gl341,140.40667246,-60.281953,M0.5,3798.0,4.73,-0.16,Mald2020,69.0,0.05,0.09
400,GJ 4109,291.28535,28.35383,dM3.0,3403,5.0,-0.019999999552965164,Schw2019,51.0,0.07,0.16
401,GJ 4062,277.99323,40.68639,dM3.5,3413,5.010000228881836,-0.07000000029802322,Schw2019,51.0,0.07,0.16
402,GJ1002,1.67998846,-7.538062299999999,M4.0,3378.0,5.01,-0.25,Mald2020,69.0,0.1,0.1
403,GJ606,239.97242318,-8.25320603,M1.5,3662.0,4.78,-0.15,Mald2020,68.0,0.04,0.09
404,GJ891,347.56560108,-25.93130674,M2.0,3575.0,4.83,-0.2,Mald2020,68.0,0.05,0.09
405,Ross 85,145.0728333333333,13.28202777777778,M1.5V,3601,4.880000114440918,-0.14000000059604645,Pass2018,51.0,0.07,0.16
406,G 029-019,349.191625,6.302472222222222,M3.0V,3481,4.929999828338623,-0.009999999776482582,Pass2018,51.0,0.07,0.16
407,Gl358,144.94320366,-41.0675559,M3.0,3423.0,4.84,0.1,Mald2020,68.0,0.08,0.09
408,HD199799,314.4715833333333,44.78813888888889,M1,3400,0.30000001192092896,-0.23999999463558197,MILES1,0.0,0.0,0.0
409,GJ1074,74.69162785,50.94382384,M0.5,3779.0,4.73,-0.13,Mald2020,69.0,0.05,0.09
410,GJ184,75.84958921,53.12846884,M0.5,3744.0,4.74,-0.1,Mald2020,69.0,0.04,0.09
411,GJ26,9.74601516,30.61621869,M2.5,3507.0,4.85,-0.15,Mald2020,68.0,0.06,0.09
412,GJ911,358.69293423,-21.77451134,K7.5,3887.0,4.64,-0.04,Mald2020,69.0,0.06,0.09
413,Gl628,247.57524249999997,-12.66258979,M3.5,3336.0,4.99,-0.02,Mald2020,69.0,0.11,0.09
414,GJ1068,62.61718071,-53.60226063,M3.5,3294.0,5.18,-0.37,Mald2020,67.0,0.13,0.09
415,Gl357,144.00682188,-21.66079952,M2.5,3461.0,4.89,-0.14,Mald2020,68.0,0.07,0.09
416,GJ414B,167.76057319,30.44481032,M2.0,3668.0,4.75,-0.07,Mald2020,68.0,0.04,0.09
417,HD 165222,271.07445833333327,-3.034611111111111,M1.0V,3664,4.869999885559082,-0.20999999344348907,Pass2018,51.0,0.07,0.16
418,Gl877,343.93963869,-75.45866806,M3.0,3434.0,4.88,-0.05,Mald2020,68.0,0.07,0.09
419,Ross 41,81.77974999999999,9.62786111111111,M3.5V,3362,5.03000020980835,-0.029999999329447746,Pass2018,51.0,0.07,0.16
420,GJ1065,57.68453834,-6.0948972,M3.5,3331.0,5.08,-0.25,Mald2020,69.0,0.11,0.09
421,HD007351,18.520458333333334,28.52958333333333,M2S?,3600,1.100000023841858,0.019999999552965164,MILES1,0.0,0.0,0.0
422,HD 102212,176.46483333333333,6.529388888888889,M1III,3761,1.5,0.05999999865889549,CFLIB,0.0,0.0,0.0
423,TYC 371-1053-1,242.81908333333334,3.3460555555555556,M2.0V,3592,4.909999847412109,-0.18000000715255737,Pass2018,51.0,0.07,0.16
424,2MASS J22353504+3712131,338.89597050000003,37.20364307,K7.5,3895.0,4.67,-0.16,Mald2020,71.0,0.07,0.09
425,NLTT 19893,129.05899999999997,15.181999999999999,M2.5V,3489,4.920000076293945,0.0,Pass2018,51.0,0.07,0.16
426,Wolf 1539,72.80987499999999,6.448944444444445,M3.5V,3391,5.0,0.0,Pass2018,51.0,0.07,0.16
427,HIP 15366,49.53117,38.25207,M1.5Ve,3700,4.650000095367432,0.5299999713897705,Yee2017,60.0,0.05,0.05
428,GJ873,341.70721323,44.33399228,M4.0,3396.0,4.87,0.11,Mald2020,70.0,0.09,0.1
429,G 071-024,24.421874999999996,0.5713611111111111,M2.0V,3644,4.800000190734863,0.009999999776482582,Pass2018,51.0,0.07,0.16
430,Wolf 437,191.77941666666663,9.836416666666667,M3.5V,3384,5.0,0.05999999865889549,Pass2018,51.0,0.07,0.16
431,G 150-046,207.95687499999997,14.499722222222221,M2.0V,3670,4.739999771118164,0.12999999523162842,Pass2018,51.0,0.07,0.16
432,LP 522-065,350.6519583333333,15.481527777777778,M2.0V,3635,4.809999942779541,0.0,Pass2018,51.0,0.07,0.16
433,STN 2051A,67.46754166666666,58.933749999999996,M4.0V,3325,5.03000020980835,0.05000000074505806,Pass2018,51.0,0.07,0.16
434,Gl486,191.98593722,9.75139776,M4.0,3309.0,5.03,-0.01,Mald2020,69.0,0.13,0.09
