,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
941,NGC6791-R16,290.2233333333333,37.8075,K4III,4043,1.59,0.4,MILES1
942,NGC6791-R19,290.2195833333333,37.740833333333335,,4086,1.86,0.4,MILES1
943,M71_A9,297.85,18.618333333333332,GB,4151,1.45,-0.84,MILES1
944,M71_1-109,297.85416666666663,18.64361111111111,GB,4723,2.55,-0.84,MILES1
945,M71_1-95,297.8666666666667,18.636666666666667,AGB,4639,1.73,-0.84,MILES1
946,M71_1-107,297.8666666666667,18.636666666666667,AGB,4919,1.99,-0.84,MILES1
947,M71_1-75,297.8666666666667,18.66361111111111,,4790,2.52,-0.84,MILES1
948,M71_1-73,297.8708333333333,18.654166666666665,GB,4793,2.5,-0.84,MILES1
949,M71_KC-147,297.875,18.62027777777778,,4901,2.61,-0.84,MILES1
950,M71_1-71,297.875,18.66111111111111,GB,4404,1.84,-0.84,MILES1
951,M71_KC-263,297.87916666666666,18.65361111111111,,4883,2.61,-0.84,MILES1
952,M71_1-87,297.8833333333333,18.63222222222222,,5075,2.4,-0.84,MILES1
953,M71_1-66,297.8833333333333,18.650277777777777,AGB,4465,1.55,-0.84,MILES1
954,M71_1-65,297.8833333333333,18.651944444444442,GB,4606,2.2,-0.84,MILES1
955,M71_1-64,297.8833333333333,18.65888888888889,GB,4275,1.59,-0.84,MILES1
956,M71_1-63,297.8875,18.663888888888888,AGB,4689,1.87,-0.84,MILES1
957,M71_1-21,297.89166666666665,18.639722222222222,GB,4364,1.53,-0.84,MILES1
958,M71_1-37,297.89166666666665,18.653888888888886,GB,4574,2.2,-0.84,MILES1
959,M71_1-41,297.89166666666665,18.65694444444444,HB,5123,2.41,-0.84,MILES1
960,M71_1-09,297.8958333333333,18.634999999999998,AGB,4672,1.72,-0.84,MILES1
961,M71_1-39,297.8958333333333,18.656388888888888,HB,4976,2.45,-0.84,MILES1
962,M71_1-34,297.90000000000003,18.651666666666664,HB,5075,2.43,-0.84,MILES1
963,M71_1-53,297.90416666666664,18.686944444444446,GB,4167,1.51,-0.84,MILES1
964,M71_KC-169,297.9166666666667,18.6175,,5014,2.36,-0.84,MILES1
965,M71_A2,297.9166666666667,18.627222222222223,HB,4840,2.35,-0.84,MILES1
966,M71_1-77,298.40625,18.790277777777778,,4014,1.32,-0.84,MILES1
967,M71_1-78,298.4049999999999,18.78888888888889,,4332,1.45,-0.84,MILES1
968,M71_S,298.41666666666663,18.731666666666666,GB,4247,1.45,-0.84,MILES1
969,M71_X,298.4208333333333,18.736666666666668,HB,5170,2.41,-0.84,MILES1
970,M71_I,298.4364166666666,18.776416666666666,,4275,1.1,-0.84,MILES1
971,NGC7789-329(491),359.2316666666666,56.7525,,4527,2.14,-0.13,MILES1
972,NGC7789-468(589),359.28374999999994,56.722500000000004,GB,4273,1.39,-0.13,MILES1
973,NGC7789-342(502),359.2366666666666,56.68666666666666,,10023,2.25,-0.13,MILES1
974,NGC7789-353(509),359.23999999999995,56.7575,,4494,2.31,-0.13,MILES1
975,NGC7789-415(550),359.2637499999999,56.76611111111111,GB,4074,1.1,-0.13,MILES1
976,NGC7789-461(583),359.28083333333325,56.69472222222222,,4243,1.56,-0.13,MILES1
977,NGC7789-501(614),359.2966666666666,56.74138888888889,GB,4115,1.48,-0.13,MILES1
978,NGC7789-575(671),359.3208333333333,56.77222222222222,GB,4544,2.06,-0.13,MILES1
979,NGC7789-637(723),359.34374999999994,56.69611111111111,,4561,2.24,-0.13,MILES1
980,NGC7789-765(804),359.38249999999994,56.689166666666665,,4578,1.76,-0.13,MILES1
981,NGC7789-859(853),359.4191666666666,56.756388888888885,GB,4544,2.34,-0.13,MILES1
982,NGC7789-875(873),359.4283333333333,56.649166666666666,HB,4952,2.62,-0.13,MILES1
983,NGC7789-897(881),359.43708333333325,56.76222222222222,HB,4912,2.58,-0.13,MILES1
984,NGC7789-971(946),359.4649999999999,56.649166666666666,GB,4020,1.32,-0.13,MILES1
