,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name,Teff_err,logg_err,Fe_H_err
483,HD 67228,121.94108333333332,21.581805555555555,G1IV,5779,4.2,0.04,CFLIB,0.0,0.0,0.0
484,HD 68988,124.592375,61.46072222222222,G0,5956,4.25,0.37,CFLIB,0.0,0.0,0.0
485,HD 69582,124.37337499999998,-3.1075,G5,5652,4.74,0.08,CFLIB,0.0,0.0,0.0
486,HD 69830,124.59979166666665,-12.632166666666667,K0V,5484,4.95,-0.03,CFLIB,0.0,0.0,0.0
487,HD 69897,125.01608333333331,27.217694444444444,F6V,6365,4.35,-0.26,CFLIB,0.0,0.0,0.0
488,HD 70110,125.05416666666666,-0.9093055555555556,F9V,5955,4.07,0.07,CFLIB,0.0,0.0,0.0
489,HD 71369,127.566125,60.71816666666667,G5III,5300,2.67,0.06,CFLIB,0.0,0.0,0.0
490,HD 71479,126.89637499999998,-5.14863888888889,G0,6036,4.48,0.25,CFLIB,0.0,0.0,0.0
491,HD 71597,127.06066666666665,0.24394444444444444,K2III,4271,1.9,-0.4,CFLIB,0.0,0.0,0.0
492,HD 71952,128.13937499999997,53.11486111111111,K0IV,,,,CFLIB*,0.0,0.0,0.0
493,HD 72184,128.2290833333333,38.01636111111111,K2III,4525,2.05,-0.05,CFLIB,0.0,0.0,0.0
494,HD 72324,128.25041666666667,24.084777777777777,G9III,4750,1.9,0.0,CFLIB,0.0,0.0,0.0
495,HD 72660,128.50674999999998,-2.1515555555555554,A1V,9692,4.0,0.34,CFLIB,0.0,0.0,0.0
496,HD 72946,128.963625,6.622777777777778,G5V,5911,5.0,0.24,CFLIB,0.0,0.0,0.0
497,HD 72968,128.8675,-7.982277777777778,A1spe...,11200,4.0,1.6,CFLIB,0.0,0.0,0.0
498,HD 73394,130.09391666666664,51.75183333333333,G5IIIw,4500,1.1,-1.4,CFLIB,0.0,0.0,0.0
499,HD 74280,130.80616666666666,3.3986666666666667,B3V,,,,CFLIB*,0.0,0.0,0.0
500,HD 74395,130.91820833333333,-7.233722222222222,G2Iab:,5250,1.3,-0.11,CFLIB,0.0,0.0,0.0
501,HD 74462,132.08604166666666,67.44997222222223,G5IV,4658,1.56,-1.36,CFLIB,0.0,0.0,0.0
502,HD 74721,131.49691666666666,13.2635,A0V,8640,3.55,-1.48,CFLIB,0.0,0.0,0.0
503,HD 75332,132.63425,33.28505555555555,F7Vn,6130,4.32,0.0,CFLIB,0.0,0.0,0.0
504,HD 75333,132.34054166666664,-3.443027777777778,B9mnp...,12923,3.5,0.3,CFLIB,0.0,0.0,0.0
505,HD 75732,133.14920833333332,28.330805555555557,G8V,5150,4.15,0.29,CFLIB,0.0,0.0,0.0
506,HD 75782,133.29799999999997,37.07027777777778,G0,5930,3.77,0.18,CFLIB,0.0,0.0,0.0
507,HD 76151,133.57479166666664,-5.434472222222222,G2V,5763,4.37,0.01,CFLIB,0.0,0.0,0.0
508,HD 76219,133.9153333333333,27.927472222222224,G8Iab:,4875,1.9,0.19,CFLIB,0.0,0.0,0.0
509,HD 76291,134.208125,45.63163888888889,K1IV,4536,2.74,0.08,CFLIB,0.0,0.0,0.0
510,HD 76294,133.84845833333333,5.945555555555556,G9II-III,4850,2.5,0.38,CFLIB,0.0,0.0,0.0
511,HD 76351,133.9814583333333,11.626027777777779,K5III,4233,,,CFLIB*,0.0,0.0,0.0
512,HD 76376,133.80179166666665,-18.241194444444446,K2/K3III,,,,CFLIB*,0.0,0.0,0.0
513,HD 76508,134.28449999999998,17.14375,K1III,,,,CFLIB*,0.0,0.0,0.0
514,HD 76579,134.14220833333331,-16.70875,K3III,,,,CFLIB*,0.0,0.0,0.0
515,HD 76644,134.80187499999997,48.04183333333333,A7V,,,,CFLIB*,0.0,0.0,0.0
516,HD 76780,134.73220833333332,21.166277777777776,G5,5869,4.8,0.21,CFLIB,0.0,0.0,0.0
517,HD 76813,134.88604166666664,32.41855555555556,G9III,6072,4.2,-0.82,CFLIB,0.0,0.0,0.0
518,HD 76932,134.68304166666667,-16.132722222222224,F7/F8IV/V,5965,4.37,-0.82,CFLIB,0.0,0.0,0.0
519,HD 76943,135.159875,41.782916666666665,F5V,6590,4.0,0.25,CFLIB,0.0,0.0,0.0
520,HD 76944,135.1283333333333,37.60436111111111,K5,,,,CFLIB*,0.0,0.0,0.0
521,HD 77350,135.68445833333334,24.452916666666667,A0III,10400,3.6,0.15,CFLIB,0.0,0.0,0.0
522,HD 77601,136.35041666666666,48.53030555555556,F6II-III,,,,CFLIB*,0.0,0.0,0.0
523,HD 77818,136.85891666666666,58.875055555555555,K1IV,4744,2.74,-0.1,CFLIB,0.0,0.0,0.0
524,HD 77912,136.63237499999997,38.452222222222225,G8Iab:,5000,2.0,0.38,CFLIB,0.0,0.0,0.0
525,HD 78209,137.21775,51.60463888888889,A1m,7099,4.2,0.24,CFLIB,0.0,0.0,0.0
526,HD 78249,137.45591666666664,59.153888888888886,K1IV,4775,3.14,0.18,CFLIB,0.0,0.0,0.0
527,HD 78316,136.93670833333334,10.668194444444444,B8IIImnp,13125,3.45,-0.02,CFLIB,0.0,0.0,0.0
528,HD 78362,137.72941666666665,63.51363888888889,Am,7522,4.0,0.52,CFLIB,0.0,0.0,0.0
529,HD 78418,137.19720833333332,26.62911111111111,G5IV-V,5625,3.98,-0.26,CFLIB,0.0,0.0,0.0
530,HD 78479,137.259625,17.469638888888888,K3III,4509,2.54,0.57,CFLIB,0.0,0.0,0.0
531,HD 78558,137.10516666666666,-15.144777777777778,G3V,5767,4.28,-0.4,CFLIB,0.0,0.0,0.0
532,HD 78712,137.66166666666663,30.96313888888889,M6IIIase,3210,0.0,-0.11,CFLIB,0.0,0.0,0.0
533,HD 79028,138.58558333333332,61.42330555555555,F9V,5881,4.18,-0.08,CFLIB,0.0,0.0,0.0
534,HD 79158,138.450875,43.21783333333334,B8IIImnp,13700,3.65,0.6,CFLIB,0.0,0.0,0.0
535,HD 79452,138.809375,34.63352777777778,G6III,5150,2.2,-0.35,CFLIB,0.0,0.0,0.0
536,HD 79469,138.5910833333333,2.3142777777777774,B9.5V,11200,4.2,0.4,CFLIB,0.0,0.0,0.0
537,HD 80218,139.745125,17.70536111111111,F5,6092,4.14,-0.28,CFLIB,0.0,0.0,0.0
538,HD 80493,140.26375,34.39255555555555,K7III,3880,1.51,-0.26,CFLIB,0.0,0.0,0.0
539,HD 80499,139.94324999999998,-11.974861111111112,G8III,4920,2.88,-0.2,CFLIB,0.0,0.0,0.0
540,HD 80586,140.12091666666666,-9.555694444444445,G8III-IV+.,5010,3.01,-0.07,CFLIB,0.0,0.0,0.0
541,HD 81146,141.16358333333332,26.182333333333336,K2III,4370,2.34,0.01,CFLIB,0.0,0.0,0.0
542,HD 81192,141.18891666666664,19.78663888888889,G7III,4582,2.75,-0.7,CFLIB,0.0,0.0,0.0
543,HD 81797,141.8968333333333,-8.658611111111112,K3II-III,4120,1.77,-0.12,CFLIB,0.0,0.0,0.0
544,HD 81937,142.88212499999997,63.06186111111111,F0IV,,,,CFLIB*,0.0,0.0,0.0
545,HD 82210,143.62024999999997,69.83033333333333,G4III-IV,5250,3.42,-0.34,CFLIB,0.0,0.0,0.0
546,HD 82328,143.21429166666667,51.677305555555556,F6IV,6380,4.09,-0.2,CFLIB,0.0,0.0,0.0
547,HD 82395,142.98641666666666,11.299833333333334,K0III,4730,2.97,-0.17,CFLIB,0.0,0.0,0.0
548,HD 82590,143.12620833333332,-17.43575,F6w...,6150,3.2,-1.29,CFLIB,0.0,0.0,0.0
549,HD 82621,143.7059583333333,52.051472222222216,A2V,,,,CFLIB*,0.0,0.0,0.0
550,HD 82635,143.55575,36.397555555555556,G8III,4960,3.0,-0.15,CFLIB,0.0,0.0,0.0
551,HD 82741,143.76595833333332,39.6215,G9.5III,4730,2.78,-0.18,CFLIB,0.0,0.0,0.0
552,HD 83506,145.73829166666664,72.25261111111111,K0III,4710,2.77,0.02,CFLIB,0.0,0.0,0.0
553,HD 83618,144.96399999999997,-1.1428055555555556,K2.5III,4220,2.21,-0.14,CFLIB,0.0,0.0,0.0
554,HD 83787,145.39633333333333,31.277805555555556,K6III,4000,1.6,-0.18,CFLIB,0.0,0.0,0.0
555,HD 83805,145.50141666666664,39.75786111111111,G8III,5038,2.14,-0.06,CFLIB,0.0,0.0,0.0
556,HD 84441,146.46279166666667,23.77425,G1II,5300,1.7,0.17,CFLIB,0.0,0.0,0.0
557,HD 84453,146.67704166666667,45.11438888888889,K0IV,4854,2.87,-0.07,CFLIB,0.0,0.0,0.0
558,HD 84737,147.14737499999998,46.021,G0.5Va,5899,4.12,0.04,CFLIB,0.0,0.0,0.0
559,HD 84748,146.88954166666664,11.428777777777777,M8IIIe,,,,CFLIB*,0.0,0.0,0.0
560,HD 85235,148.0265,54.06433333333333,A3IV,11200,3.55,-0.4,CFLIB,0.0,0.0,0.0
561,HD 85444,147.86954166666666,-14.846611111111113,G6/G8III,5000,2.93,-0.14,CFLIB,0.0,0.0,0.0
562,HD 85503,148.19091666666665,26.006944444444443,K2III,4540,2.2,0.29,CFLIB,0.0,0.0,0.0
563,HD 86322,150.49716666666666,74.75908333333334,K1III,4722,2.4,-0.05,CFLIB,0.0,0.0,0.0
564,HD 86728,150.25275,31.92366666666667,G3Va,5746,4.02,0.1,CFLIB,0.0,0.0,0.0
565,HD 86986,150.6232083333333,14.557,A1V,7850,3.1,-1.82,CFLIB,0.0,0.0,0.0
566,HD 87140,151.17991666666666,54.34538888888889,K0,5157,3.01,-1.72,CFLIB,0.0,0.0,0.0
567,HD 87141,151.15133333333333,53.89172222222222,F5V,6403,4.05,0.04,CFLIB,0.0,0.0,0.0
568,HD 87344,151.01170833333333,-18.10141666666667,B8V,10957,3.65,0.0,CFLIB,0.0,0.0,0.0
569,HD 87646,151.66987499999996,17.89511111111111,G1IV,5961,4.41,0.3,CFLIB,0.0,0.0,0.0
570,HD 87737,151.83312499999997,16.762666666666668,A0Ib,9700,2.0,-0.05,CFLIB,0.0,0.0,0.0
571,HD 87822,152.06620833333332,31.604055555555558,F4V,6650,4.0,0.16,CFLIB,0.0,0.0,0.0
572,HD 87901,152.0929583333333,11.967194444444445,B7V,,,,CFLIB*,0.0,0.0,0.0
573,HD 88195,152.53141666666664,-8.408166666666666,A1V,,,,CFLIB*,0.0,0.0,0.0
574,HD 88284,152.64699999999996,-12.354083333333334,K0III,4850,2.55,0.12,CFLIB,0.0,0.0,0.0
575,HD 88355,152.9092083333333,13.35511111111111,F7V,6300,,-0.1,CFLIB,0.0,0.0,0.0
576,HD 88609,153.62075,53.560944444444445,G5IIIw,4450,0.6,-3.01,CFLIB,0.0,0.0,0.0
577,HD 88737,153.6239583333333,21.168055555555558,F9V,6124,4.09,0.14,CFLIB,0.0,0.0,0.0
578,HD 88983,154.50845833333332,65.10836111111111,A8III,,,,CFLIB*,0.0,0.0,0.0
579,HD 88986,154.117,28.682472222222223,G0V,5820,4.0,-0.04,CFLIB,0.0,0.0,0.0
580,HD 89010,154.13454166666665,23.503083333333333,G1.5IV-V,5600,4.0,-0.03,CFLIB,0.0,0.0,0.0
581,HD 89025,154.1725833333333,23.417305555555558,F0III,,,,CFLIB*,0.0,0.0,0.0
582,HD 89125,154.3105833333333,23.106222222222225,F8Vbw,6158,4.3,-0.38,CFLIB,0.0,0.0,0.0
583,HD 89254,154.4075,-8.068916666666667,F2III,7304,3.76,0.09,CFLIB,0.0,0.0,0.0
584,HD 89449,154.93404166666664,19.470916666666664,F6IV,6333,4.06,0.21,CFLIB,0.0,0.0,0.0
585,HD 89484,154.9934583333333,19.84125,K1IIIb,4470,2.35,-0.49,CFLIB,0.0,0.0,0.0
586,HD 89490,154.88474999999997,-5.106138888888888,K0,,,,CFLIB*,0.0,0.0,0.0
587,HD 89707,155.20825,-15.479916666666666,G1V,5989,4.42,-0.42,CFLIB,0.0,0.0,0.0
588,HD 89744,155.54399999999998,41.22952777777778,F7V,6320,4.07,0.18,CFLIB,0.0,0.0,0.0
589,HD 89822,156.03270833333332,65.56641666666667,A0sp...,10500,3.95,0.15,CFLIB,0.0,0.0,0.0
590,HD 90250,156.43716666666663,35.42541666666666,K1III,4644,2.4,0.08,CFLIB,0.0,0.0,0.0
591,HD 90277,156.47837499999997,33.79611111111111,F0V,7412,3.46,0.19,CFLIB,0.0,0.0,0.0
592,HD 90508,157.01616666666666,48.78488888888889,F9V,5735,4.28,-0.32,CFLIB,0.0,0.0,0.0
593,HD 91190,158.77283333333332,75.71294444444445,K0III,4890,3.07,-0.15,CFLIB,0.0,0.0,0.0
594,HD 91204,158.02291666666665,17.98975,G0,5864,4.0,0.17,CFLIB,0.0,0.0,0.0
595,HD 91752,159.08925,36.32691666666667,F3V,6488,3.92,-0.23,CFLIB,0.0,0.0,0.0
596,HD 91889,159.13491666666664,-12.23011111111111,F7V,6140,4.22,-0.24,CFLIB,0.0,0.0,0.0
597,HD 92055,159.388625,-13.384555555555554,CII...,2831,,-0.1,CFLIB,0.0,0.0,0.0
598,HD 92125,159.68004166666663,31.976249999999997,G2.5IIa,5600,2.1,0.38,CFLIB,0.0,0.0,0.0
599,HD 92588,160.35079166666665,-1.7415,K1IV,5044,3.6,-0.1,CFLIB,0.0,0.0,0.0
600,HD 92769,160.75783333333334,26.325583333333334,A4Vn,6380,4.1,-0.15,CFLIB,0.0,0.0,0.0
601,HD 92839,161.26679166666665,67.4113888888889,CII...,2847,,0.1,CFLIB,0.0,0.0,0.0
602,HD 93487,161.98137499999999,23.335277777777776,F8,5250,1.8,-1.1,CFLIB,0.0,0.0,0.0
603,HD 93813,162.40620833333332,-16.193638888888888,K0/K1III,4250,2.32,-0.24,CFLIB,0.0,0.0,0.0
604,HD 94247,163.39354166666664,54.58513888888889,K3III,4230,2.24,-0.27,CFLIB,0.0,0.0,0.0
605,HD 94264,163.3279583333333,34.21486111111111,K0III,4670,2.96,-0.2,CFLIB,0.0,0.0,0.0
606,HD 94280,163.20391666666666,-6.822,F8,6063,4.1,0.06,CFLIB,0.0,0.0,0.0
607,HD 94363,163.35399999999996,-2.2552222222222222,K0III+...,5015,2.47,-0.17,CFLIB,0.0,0.0,0.0
608,HD 94600,163.93491666666662,33.50691666666667,K1III,4610,2.69,-0.26,CFLIB,0.0,0.0,0.0
609,HD 94601,163.90341666666666,24.749805555555557,A1V,,,,CFLIB*,0.0,0.0,0.0
610,HD 94669,164.0605,42.00816666666667,K2III,4470,2.4,-0.14,CFLIB,0.0,0.0,0.0
611,HD 95128,164.86654166666662,40.43025,G1V,5882,4.34,0.01,CFLIB,0.0,0.0,0.0
612,HD 95241,165.08616666666663,42.911722222222224,F9V,5890,4.05,-0.3,CFLIB,0.0,0.0,0.0
613,HD 95272,164.9435833333333,-18.29877777777778,K1III,4650,2.8,-0.22,CFLIB,0.0,0.0,0.0
614,HD 95345,165.14020833333333,3.6175,K1III,4540,2.58,-0.28,CFLIB,0.0,0.0,0.0
615,HD 95418,165.46033333333332,56.382416666666664,A1V,9620,3.9,0.16,CFLIB,0.0,0.0,0.0
616,HD 95849,165.9024583333333,-0.0008333333333333334,K3III,4430,2.3,0.3,CFLIB,0.0,0.0,0.0
617,HD 96436,166.72587499999997,1.9555277777777778,G9IIICN...,4755,2.75,-0.5,CFLIB,0.0,0.0,0.0
618,HD 96833,167.41587499999997,44.4985,K1III,4550,2.53,-0.13,CFLIB,0.0,0.0,0.0
619,HD 97603,168.5270833333333,20.523722222222222,A4V,,,,CFLIB*,0.0,0.0,0.0
620,HD 97633,168.56004166666665,15.429583333333333,A2V,9350,3.65,0.05,CFLIB,0.0,0.0,0.0
621,HD 97907,168.96625,13.307583333333334,K3III,3818,2.07,-0.17,CFLIB,0.0,0.0,0.0
622,HD 98231,169.54549999999998,31.529194444444443,G0V,5950,4.3,-0.35,CFLIB,0.0,0.0,0.0
623,HD 98430,169.8352083333333,-14.778527777777779,K0III,4500,2.59,-0.48,CFLIB,0.0,0.0,0.0
624,HD 98553,170.04833333333332,-19.577916666666667,G2/G3V,5907,4.38,-0.43,CFLIB,0.0,0.0,0.0
625,HD 98744,170.52945833333334,37.08755555555556,G0,,,,CFLIB*,0.0,0.0,0.0
626,HD 98824,170.620625,17.437,K1III,4658,2.27,-0.01,CFLIB,0.0,0.0,0.0
627,HD 98991,170.84116666666662,-18.77997222222222,F3IV,6643,3.98,-0.1,CFLIB,0.0,0.0,0.0
628,HD 99028,170.98104166666664,10.5295,F4IV,6739,3.98,0.06,CFLIB,0.0,0.0,0.0
629,HD 99167,171.1524583333333,-10.859333333333334,K5III,3930,1.61,-0.38,CFLIB,0.0,0.0,0.0
630,HD 99491,171.68883333333332,3.0131111111111113,K0IV,5338,4.4,0.16,CFLIB,0.0,0.0,0.0
631,HD 99747,172.26899999999995,61.77836111111111,F5Vawvar,6610,3.99,-0.54,CFLIB,0.0,0.0,0.0
632,HD 99998,172.5787083333333,-3.0035,K3.5III,3920,1.67,-0.39,CFLIB,0.0,0.0,0.0
633,HD 100006,172.62095833333333,18.409805555555554,K0III,4755,3.0,0.02,CFLIB,0.0,0.0,0.0
634,HD 100030,172.72062499999998,47.928916666666666,G9IV,5027,2.6,-0.29,CFLIB,0.0,0.0,0.0
635,HD 100446,173.52941666666663,65.24252777777778,F8,5967,4.29,-0.48,CFLIB,0.0,0.0,0.0
636,HD 100470,173.4845,36.81561111111111,K0III,4667,2.5,-0.4,CFLIB,0.0,0.0,0.0
637,HD 100563,173.5914583333333,3.0601666666666665,F5V,6423,4.31,-0.02,CFLIB,0.0,0.0,0.0
638,HD 100696,174.01166666666663,69.32294444444445,K0III,4890,2.27,-0.25,CFLIB,0.0,0.0,0.0
639,HD 100889,174.1704583333333,-9.80225,B9.5Vn,,,,CFLIB*,0.0,0.0,0.0
640,HD 100920,174.2372083333333,-0.82375,G9III,4800,2.93,-0.34,CFLIB,0.0,0.0,0.0
641,HD 101484,175.19612499999997,21.352722222222223,K0III,4864,2.47,-0.04,CFLIB,0.0,0.0,0.0
642,HD 101501,175.26258333333334,34.201638888888894,G8V,5538,4.69,0.03,CFLIB,0.0,0.0,0.0
643,HD 101673,175.6181666666666,66.74491666666667,K3III,4300,2.2,0.03,CFLIB,0.0,0.0,0.0
644,HD 101676,175.51649999999995,12.284916666666666,F6V,6102,4.09,-0.47,CFLIB,0.0,0.0,0.0
645,HD 102070,176.19074999999995,-18.35066666666667,G8III,4870,2.57,-0.11,CFLIB,0.0,0.0,0.0
646,HD 102212,176.46483333333333,6.529388888888889,M1III,3761,1.5,0.06,CFLIB,0.0,0.0,0.0
647,HD 102224,176.51254166666666,47.77941666666666,K0.5IIIb,4350,1.15,-0.43,CFLIB,0.0,0.0,0.0
648,HD 102328,176.73174999999998,55.628194444444446,K3III,4250,1.9,0.09,CFLIB,0.0,0.0,0.0
649,HD 102574,177.097875,-10.313111111111112,F7V,6083,4.04,0.16,CFLIB,0.0,0.0,0.0
650,HD 102634,177.2553333333333,-0.31866666666666665,F7V,6387,4.18,0.24,CFLIB,0.0,0.0,0.0
651,HD 102870,177.67383333333333,1.7647222222222223,F9V,6176,4.14,0.13,CFLIB,0.0,0.0,0.0
652,HD 103047,177.9898333333333,8.83,K0,4878,3.0,0.07,CFLIB,0.0,0.0,0.0
653,HD 103287,178.45770833333333,53.69475,A0V,,,,CFLIB*,0.0,0.0,0.0
654,HD 104304,180.18520833333332,-10.446,G9IV,5478,4.24,0.18,CFLIB,0.0,0.0,0.0
655,HD 104783,181.0217083333333,37.999722222222225,G5III,5140,2.4,-0.55,CFLIB,0.0,0.0,0.0
656,HD 104979,181.30225,8.732972222222223,G8IIIa,4850,2.34,-0.25,CFLIB,0.0,0.0,0.0
657,HD 104985,181.313,76.90572222222222,G9III,4658,2.2,-0.31,CFLIB,0.0,0.0,0.0
658,HD 105043,181.41541666666666,62.93311111111111,K2III,4374,2.67,0.02,CFLIB,0.0,0.0,0.0
659,HD 105262,181.79512499999998,12.98547222222222,B9,8542,1.5,-1.37,CFLIB,0.0,0.0,0.0
660,HD 105546,182.2613333333333,59.01808333333333,G2IIIw,5147,2.45,-1.46,CFLIB,0.0,0.0,0.0
661,HD 105755,182.56612499999997,54.48813888888889,G0Vw,5750,4.1,-0.75,CFLIB,0.0,0.0,0.0
662,HD 105944,182.87229166666663,44.25072222222222,G7III,5090,2.1,-0.37,CFLIB,0.0,0.0,0.0
663,HD 106365,183.52720833333328,32.784194444444445,K2III,4533,2.4,-0.03,CFLIB,0.0,0.0,0.0
664,HD 106516,183.79399999999998,-10.31238888888889,F5V,6247,4.38,-0.7,CFLIB,0.0,0.0,0.0
665,HD 106591,183.85649999999998,57.03261111111111,A3V,,,,CFLIB*,0.0,0.0,0.0
666,HD 106714,184.08558333333332,23.945416666666667,G8III,4897,2.34,-0.23,CFLIB,0.0,0.0,0.0
667,HD 107113,184.21391666666665,86.43580555555556,F4V,6394,4.07,-0.54,CFLIB,0.0,0.0,0.0
668,HD 107213,184.87304166666664,28.156916666666664,F8Vs,6343,4.05,0.21,CFLIB,0.0,0.0,0.0
669,HD 107259,184.9765,-0.6668055555555555,A2IV,9333,3.0,0.11,CFLIB,0.0,0.0,0.0
670,HD 107328,185.08741666666666,3.312583333333333,K0IIIb,4380,2.39,-0.48,CFLIB,0.0,0.0,0.0
671,HD 107383,185.17929166666664,17.79286111111111,G8III,4690,2.91,-0.39,CFLIB,0.0,0.0,0.0
672,HD 107418,185.232125,-13.565722222222224,K0III,4730,2.86,-0.16,CFLIB,0.0,0.0,0.0
673,HD 107752,185.71966666666665,11.607083333333334,G5,4700,1.7,-2.69,CFLIB,0.0,0.0,0.0
674,HD 107950,186.00620833333332,51.56225,G6III,5030,2.61,-0.16,CFLIB,0.0,0.0,0.0
675,HD 108225,186.46224999999998,39.01861111111111,G9III,4980,3.12,-0.11,CFLIB,0.0,0.0,0.0
676,HD 108317,186.6534583333333,5.3025,G0,5100,2.5,-2.35,CFLIB,0.0,0.0,0.0
677,HD 108381,186.73445833333332,28.268416666666667,K1III,4575,2.6,0.18,CFLIB,0.0,0.0,0.0
678,HD 108510,186.98120833333329,-8.677999999999999,G0,5929,4.31,-0.06,CFLIB,0.0,0.0,0.0
679,HD 108954,187.70891666666662,53.07661111111111,F9V,6060,4.35,-0.11,CFLIB,0.0,0.0,0.0
680,HD 108985,187.83925,7.604305555555555,K5,4000,1.6,0.15,CFLIB,0.0,0.0,0.0
681,HD 109303,188.32929166666665,49.30188888888889,F8,5905,4.1,-0.61,CFLIB,0.0,0.0,0.0
682,HD 109317,188.41216666666668,33.24758333333333,K0III,4700,2.19,-0.06,CFLIB,0.0,0.0,0.0
683,HD 109345,188.44754166666667,33.38466666666667,K0III,4797,2.2,-0.15,CFLIB,0.0,0.0,0.0
684,HD 109358,188.4355833333333,41.35747222222222,G0V,5879,4.52,-0.19,CFLIB,0.0,0.0,0.0
685,HD 109387,188.37058333333331,69.78825,B6IIIpe,,,,CFLIB*,0.0,0.0,0.0
686,HD 109995,189.6983333333333,39.30877777777778,A0p,8262,3.5,-1.99,CFLIB,0.0,0.0,0.0
687,HD 110010,189.32991666666666,79.21547222222223,G0,5965,4.58,0.35,CFLIB,0.0,0.0,0.0
688,HD 110014,189.81154166666664,-7.995555555555556,K2III,4275,0.95,-0.14,CFLIB,0.0,0.0,0.0
689,HD 110184,190.05866666666665,8.52725,G5,4400,0.6,-2.44,CFLIB,0.0,0.0,0.0
690,HD 110281,190.26508333333334,-0.6205,K5,3950,0.2,-1.56,CFLIB,0.0,0.0,0.0
691,HD 110679,190.89854166666666,25.780638888888888,G5III,5020,2.4,-0.5,CFLIB,0.0,0.0,0.0
692,HD 110897,191.24754166666662,39.27891666666667,G0V,5795,4.15,-0.59,CFLIB,0.0,0.0,0.0
693,HD 110930,191.33412499999997,28.68225,G7IIIw,4980,2.5,-0.18,CFLIB,0.0,0.0,0.0
694,HD 111028,191.59391666666667,9.539694444444445,K1III-IV,4710,3.0,-0.4,CFLIB,0.0,0.0,0.0
695,HD 111335,191.8930833333333,66.79030555555555,K5III,,,,CFLIB*,0.0,0.0,0.0
696,HD 111591,192.57208333333332,22.86341666666667,K0III,,,-0.33,CFLIB,0.0,0.0,0.0
697,HD 111721,192.85495833333331,-13.491166666666667,G6V,4995,2.52,-1.26,CFLIB,0.0,0.0,0.0
698,HD 111765,192.9037083333333,3.0567777777777776,K4III:,,,,CFLIB*,0.0,0.0,0.0
699,HD 111812,192.92466666666664,27.540722222222225,G0IIIp,,,0.01,CFLIB,0.0,0.0,0.0
700,HD 112030,193.29120833333332,32.28666666666666,G7III,5000,2.4,-0.48,CFLIB,0.0,0.0,0.0
701,HD 112127,193.48229166666664,26.779999999999998,K2.5III,4325,1.95,0.24,CFLIB,0.0,0.0,0.0
702,HD 112142,193.58816666666667,-9.539,M3III,,,,CFLIB*,0.0,0.0,0.0
703,HD 112300,193.90087499999996,3.397472222222222,M3III,3700,1.3,-0.16,CFLIB,0.0,0.0,0.0
704,HD 113022,195.16129166666664,18.373,F6Vs,6380,4.2,0.1,CFLIB,0.0,0.0,0.0
705,HD 113092,194.9794583333333,66.59727777777778,K2III,4240,2.11,-0.83,CFLIB,0.0,0.0,0.0
706,HD 113095,195.29004166666667,17.12313888888889,K0III,,,-0.16,CFLIB,0.0,0.0,0.0
707,HD 113226,195.54416666666665,10.959138888888889,G8III,4990,2.74,0.13,CFLIB,0.0,0.0,0.0
708,HD 113436,195.66841666666664,59.71630555555556,A3Vn,,,,CFLIB*,0.0,0.0,0.0
709,HD 113515,196.00087499999998,30.467,G8III,,,-1.09,CFLIB,0.0,0.0,0.0
710,HD 113847,196.46779166666664,45.26855555555556,K1III,4510,2.2,-0.09,CFLIB,0.0,0.0,0.0
711,HD 113848,196.58849999999998,21.153388888888887,F4V,6670,4.0,-0.31,CFLIB,0.0,0.0,0.0
712,HD 113994,196.59533333333331,62.04186111111111,G7III,,,,CFLIB*,0.0,0.0,0.0
713,HD 113996,196.79470833333332,27.62475,K5III,3970,1.69,-0.26,CFLIB,0.0,0.0,0.0
714,HD 114038,196.9742083333333,-10.740416666666667,K1III,4530,2.71,-0.04,CFLIB,0.0,0.0,0.0
715,HD 114092,196.97345833333333,27.555944444444446,K4III,4190,2.0,0.23,CFLIB,0.0,0.0,0.0
716,HD 114113,197.13529166666663,-8.984388888888889,K3III,4470,2.3,-0.01,CFLIB,0.0,0.0,0.0
717,HD 114203,197.3093333333333,-9.53811111111111,K0,,,,CFLIB*,0.0,0.0,0.0
718,HD 114256,197.30183333333332,10.022472222222223,K0III,,,,CFLIB*,0.0,0.0,0.0
719,HD 114287,197.43866666666665,-10.329333333333333,K5III,,,,CFLIB*,0.0,0.0,0.0
720,HD 114330,197.4874583333333,-5.539,A1IVs+...,9509,3.6,-0.02,CFLIB,0.0,0.0,0.0
721,HD 114357,197.41104166666665,37.423138888888886,K3III,,,,CFLIB*,0.0,0.0,0.0
722,HD 114642,198.01474999999996,-16.198611111111113,F6V,6375,3.94,-0.17,CFLIB,0.0,0.0,0.0
723,HD 114710,197.96829166666666,27.878194444444446,F9.5V,6029,4.38,0.03,CFLIB,0.0,0.0,0.0
724,HD 114946,198.54541666666663,-19.930944444444446,G8III/IV,5198,3.72,0.12,CFLIB,0.0,0.0,0.0
725,HD 114961,198.51824999999997,-2.806972222222222,M7III,3014,0.0,-0.81,CFLIB,0.0,0.0,0.0
726,HD 115004,198.42891666666665,40.15288888888889,K0III,4810,2.45,-0.08,CFLIB,0.0,0.0,0.0
727,HD 115061,198.25079166666666,67.30969444444445,K0,4507,2.8,0.16,CFLIB,0.0,0.0,0.0
728,HD 115136,198.36679166666664,67.28797222222222,K2III,4541,2.4,0.05,CFLIB,0.0,0.0,0.0
